Index,Name,Emergency,2.2E+34,2E+34,1.7E+34,1.5E+34,1.3E+34,1.1E+34,9E+33,6E+33
72,L1_TripleMu0,0,0,0,0,0,0,0,0,0
73,L1_TripleMu0_SQ,0,0,0,0,0,0,0,0,0
74,L1_TripleMu_2SQ_1p5SQ_0OQ,0,0,0,0,0,0,0,0,0
75,L1_TripleMu3,0,0,0,0,0,0,0,0,0
76,L1_TripleMu3_SQ,0,1,1,1,1,1,1,1,1
77,L1_TripleMu_5SQ_3SQ_0OQ,0,40,35,20,15,15,15,15,15
78,L1_TripleMu_5_3p5_2p5,0,40,35,20,15,15,15,15,15
79,L1_TripleMu_5_3_3,0,1,1,1,1,1,1,1,1
80,L1_TripleMu_5_3_3_SQ,0,1,1,1,1,1,1,1,1
81,L1_TripleMu_5_5_3,0,1,1,1,1,1,1,1,1
82,L1_TripleMu_2SQ_1p5SQ_0OQ_Mass_Max12,0,0,0,0,0,0,0,0,0
83,L1_TripleMu_3SQ_2p5SQ_0OQ_Mass_Max12,0,0,0,0,0,0,0,0,0
84,L1_TripleMu_5_3p5_2p5_OQ_DoubleMu_5_2p5_OQ_OS_Mass_5to17,0,0,0,0,0,0,0,0,0
85,L1_TripleMu_5_3p5_2p5_DoubleMu_5_2p5_OS_Mass_5to17,0,1,1,1,1,1,1,1,1
86,L1_TripleMu_5_4_2p5_DoubleMu_5_2p5_OS_Mass_5to17,0,1,1,1,1,1,1,1,1
87,L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9,0,1,1,1,1,1,1,1,1
88,L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9,0,1,1,1,1,1,1,1,1
89,L1_QuadMu0_OQ,0,0,0,0,0,0,0,0,0
90,L1_QuadMu0,0,0,0,0,0,0,0,0,0
91,L1_QuadMu0_SQ,0,0,0,0,0,0,0,0,0
92,L1_SingleMuShower_Nominal,0,0,0,0,0,0,0,0,0
93,L1_SingleMuShower_Tight,0,0,0,0,0,0,0,0,0
96,L1_Mu5_EG23er2p5,0,0,0,0,0,0,0,0,0
97,L1_Mu7_EG20er2p5,0,0,1,1,1,1,1,1,1
98,L1_Mu7_EG23er2p5,0,1,1,1,1,1,1,1,1
99,L1_Mu20_EG10er2p5,0,1,1,1,1,1,1,1,1
100,L1_Mu5_LooseIsoEG20er2p5,0,0,0,0,0,0,0,0,0
101,L1_Mu7_LooseIsoEG20er2p5,0,1,1,1,1,1,1,1,1
102,L1_Mu7_LooseIsoEG23er2p5,0,1,1,1,1,1,1,1,1
104,L1_Mu6_DoubleEG10er2p5,0,0,0,0,0,0,0,0,0
105,L1_Mu6_DoubleEG12er2p5,0,1,1,1,1,1,1,1,1
106,L1_Mu6_DoubleEG15er2p5,0,1,1,1,1,1,1,1,1
107,L1_Mu6_DoubleEG17er2p5,0,1,1,1,1,1,1,1,1
109,L1_DoubleMu4_SQ_EG9er2p5,0,0,0,0,0,0,0,0,0
110,L1_DoubleMu5_SQ_EG9er2p5,0,1,1,1,1,1,1,1,1
112,L1_DoubleMu3_OS_er2p3_Mass_Max14_DoubleEG7p5_er2p1_Mass_Max20,0,1,1,1,1,1,1,1,1
113,L1_DoubleMu5_OS_er2p3_Mass_8to14_DoubleEG3er2p1_Mass_Max20,0,1,1,1,1,1,1,1,1
119,L1_Mu3_Jet30er2p5,0,11000,11000,11000,11000,11000,11000,11000,11000
121,L1_Mu3_Jet16er2p5_dR_Max0p4,0,400,400,320,280,240,200,160,100
122,L1_Mu3_Jet35er2p5_dR_Max0p4,0,400,256,205,180,154,128,100,64
123,L1_Mu3_Jet60er2p5_dR_Max0p4,0,90,52,42,36,32,26,21,13
124,L1_Mu3_Jet80er2p5_dR_Max0p4,0,40,13,10,9,8,6,5,3
125,L1_Mu3_Jet120er2p5_dR_Max0p8,0,8,3,3,2,2,2,1,1
126,L1_Mu3_Jet120er2p5_dR_Max0p4,0,8,3,2,2,2,1,1,1
128,L1_Mu3er1p5_Jet100er2p5_ETMHF40,0,1,1,1,1,1,1,1,1
129,L1_Mu3er1p5_Jet100er2p5_ETMHF50,0,1,1,1,1,1,1,1,1
131,L1_Mu6_HTT240er,0,1,1,1,1,1,1,1,1
132,L1_Mu6_HTT250er,0,1,1,1,1,1,1,1,1
134,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,0,0,0,0,0,0,0,0,0
135,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,0,1,1,1,1,1,1,1,1
136,L1_Mu12er2p3_Jet40er2p1_dR_Max0p4_DoubleJet40er2p1_dEta_Max1p6,0,1,1,1,1,1,1,1,1
142,L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,0,1,1,1,1,1,1,1,1
143,L1_DoubleMu3_dR_Max1p6_Jet90er2p5_dR_Max0p8,0,1,1,1,1,1,1,1,1
145,L1_DoubleMu3_SQ_ETMHF50_HTT60er,0,0,0,0,0,0,0,0,0
146,L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5_OR_DoubleJet40er2p5,0,1,1,1,1,1,1,1,1
147,L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5,0,1,1,1,1,1,1,1,1
148,L1_DoubleMu3_SQ_ETMHF60_Jet60er2p5,0,1,1,1,1,1,1,1,1
150,L1_DoubleMu3_SQ_HTT220er,0,1,1,1,1,1,1,1,1
151,L1_DoubleMu3_SQ_HTT240er,0,1,1,1,1,1,1,1,1
152,L1_DoubleMu3_SQ_HTT260er,0,1,1,1,1,1,1,1,1
159,L1_SingleEG8er2p5,0,220000,44000,44000,44000,44000,44000,44000,44000
160,L1_SingleEG10er2p5,0,38000,7600,7600,7600,7600,7600,7600,7600
161,L1_SingleEG15er2p5,0,2700,1350,1350,1350,1350,1350,1350,1350
162,L1_SingleEG26er2p5,0,780,780,780,780,780,780,780,780
163,L1_SingleEG28_FWD2p5,0,49,45,35,31,27,22,18,11
164,L1_SingleEG28er2p5,0,0,0,0,0,0,0,0,0
165,L1_SingleEG28er2p1,0,0,0,0,0,0,0,0,0
166,L1_SingleEG28er1p5,0,0,0,0,0,0,0,0,0
167,L1_SingleEG34er2p5,0,0,0,0,0,0,0,0,0
168,L1_SingleEG36er2p5,0,0,1,1,1,1,1,1,1
169,L1_SingleEG38er2p5,0,0,1,1,1,1,1,1,1
170,L1_SingleEG40er2p5,0,1,1,1,1,1,1,1,1
171,L1_SingleEG42er2p5,0,1,1,1,1,1,1,1,1
172,L1_SingleEG45er2p5,0,1,1,1,1,1,1,1,1
173,L1_SingleEG50,0,0,0,0,0,0,0,0,0
174,L1_SingleEG60,0,1,1,1,1,1,1,1,1
175,L1_SingleLooseIsoEG26er2p5,0,0,0,0,0,0,0,0,0
176,L1_SingleLooseIsoEG26er1p5,0,0,0,0,0,0,0,0,0
177,L1_SingleLooseIsoEG28_FWD2p5,0,0,0,0,0,0,0,0,0
178,L1_SingleLooseIsoEG28er2p5,0,0,1,1,1,1,1,1,1
179,L1_SingleLooseIsoEG28er2p1,0,0,1,1,1,1,1,1,1
180,L1_SingleLooseIsoEG28er1p5,0,0,0,0,0,0,0,0,0
181,L1_SingleLooseIsoEG30er2p5,0,0,1,1,1,1,1,1,1
182,L1_SingleLooseIsoEG30er1p5,0,0,0,0,0,0,0,0,0
183,L1_SingleIsoEG24er2p1,0,0,0,0,0,0,0,0,0
184,L1_SingleIsoEG24er1p5,0,0,0,0,0,0,0,0,0
185,L1_SingleIsoEG26er2p5,0,0,0,0,0,0,0,0,0
186,L1_SingleIsoEG26er2p1,0,0,0,0,0,0,0,0,0
187,L1_SingleIsoEG26er1p5,0,0,0,0,0,0,0,0,0
188,L1_SingleIsoEG28_FWD2p5,0,0,0,0,0,0,0,0,0
189,L1_SingleIsoEG28er2p5,0,0,1,1,1,1,1,1,1
190,L1_SingleIsoEG28er2p1,0,190,1,1,1,1,1,1,1
191,L1_SingleIsoEG28er1p5,0,0,1,1,1,1,1,1,1
192,L1_SingleIsoEG30er2p5,0,0,1,1,1,1,1,1,1
193,L1_SingleIsoEG30er2p1,0,1,1,1,1,1,1,1,1
194,L1_SingleIsoEG32er2p5,0,1,1,1,1,1,1,1,1
195,L1_SingleIsoEG32er2p1,0,1,1,1,1,1,1,1,1
196,L1_SingleIsoEG34er2p5,0,1,1,1,1,1,1,1,1
197,L1_IsoEG32er2p5_Mt40,0,0,0,0,0,0,0,0,0
200,L1_DoubleEG4_er1p2_dR_Max0p9,0,0,0,0,0,0,0,0,0
201,L1_DoubleEG4p5_er1p2_dR_Max0p9,0,0,0,0,0,0,0,0,0
202,L1_DoubleEG5_er1p2_dR_Max0p9,0,0,0,0,0,0,0,0,0
203,L1_DoubleEG5p5_er1p2_dR_Max0p8,0,0,0,0,0,0,0,0,0
204,L1_DoubleEG6_er1p2_dR_Max0p8,0,0,0,0,0,0,0,0,0
205,L1_DoubleEG6p5_er1p2_dR_Max0p8,0,0,0,0,0,0,0,0,0
206,L1_DoubleEG7_er1p2_dR_Max0p8,0,0,0,0,0,0,0,0,0
207,L1_DoubleEG7p5_er1p2_dR_Max0p7,0,0,0,0,0,0,0,0,0
208,L1_DoubleEG8_er1p2_dR_Max0p7,0,0,0,0,0,0,0,0,0
209,L1_DoubleEG8p5_er1p2_dR_Max0p7,0,0,0,0,0,0,0,0,0
210,L1_DoubleEG9_er1p2_dR_Max0p7,0,0,0,0,0,0,0,0,0
211,L1_DoubleEG9p5_er1p2_dR_Max0p6,0,0,0,0,0,0,0,0,0
212,L1_DoubleEG10_er1p2_dR_Max0p6,0,0,0,0,0,0,0,0,0
213,L1_DoubleEG10p5_er1p2_dR_Max0p6,0,0,0,0,0,0,0,0,0
214,L1_DoubleEG11_er1p2_dR_Max0p6,0,0,0,0,0,0,0,0,0
215,L1_DoubleEG_15_10_er2p5,0,0,0,0,0,0,0,0,0
216,L1_DoubleEG_20_10_er2p5,0,0,0,0,0,0,0,0,0
217,L1_DoubleEG_22_10_er2p5,0,0,0,0,0,0,0,0,0
218,L1_DoubleEG_25_12_er2p5,0,0,1,1,1,1,1,1,1
219,L1_DoubleEG_25_14_er2p5,0,1,1,1,1,1,1,1,1
220,L1_DoubleEG_27_14_er2p5,0,1,1,1,1,1,1,1,1
221,L1_DoubleEG_LooseIso20_10_er2p5,0,0,0,0,0,0,0,0,0
222,L1_DoubleEG_LooseIso22_10_er2p5,0,0,0,0,0,0,0,0,0
223,L1_DoubleEG_LooseIso22_12_er2p5,0,1,1,1,1,1,1,1,1
224,L1_DoubleEG_LooseIso25_12_er2p5,0,1,1,1,1,1,1,1,1
225,L1_DoubleEG_LooseIso16_LooseIso12_er1p5,0,0,0,0,0,0,0,0,0
226,L1_DoubleEG_LooseIso18_LooseIso12_er1p5,0,0,0,0,0,0,0,0,0
227,L1_DoubleEG_LooseIso20_LooseIso12_er1p5,0,0,0,0,0,0,0,0,0
228,L1_DoubleEG_LooseIso22_LooseIso12_er1p5,0,0,0,0,0,0,0,0,0
229,L1_DoubleEG_LooseIso25_LooseIso12_er1p5,0,0,0,0,0,0,0,0,0
230,L1_DoubleLooseIsoEG22er2p1,0,1,1,1,1,1,1,1,1
231,L1_DoubleLooseIsoEG24er2p1,0,1,1,1,1,1,1,1,1
232,L1_TripleEG_16_12_8_er2p5,0,0,0,0,0,0,0,0,0
233,L1_TripleEG_16_15_8_er2p5,0,0,0,0,0,0,0,0,0
234,L1_TripleEG_18_17_8_er2p5,0,1,1,1,1,1,1,1,1
235,L1_TripleEG_18_18_12_er2p5,0,1,1,1,1,1,1,1,1
236,L1_TripleEG16er2p5,0,1,1,1,1,1,1,1,1
238,L1_LooseIsoEG26er2p1_Jet34er2p5_dR_Min0p3,0,0,0,0,0,0,0,0,0
239,L1_LooseIsoEG28er2p1_Jet34er2p5_dR_Min0p3,0,0,1,1,1,1,1,1,1
240,L1_LooseIsoEG30er2p1_Jet34er2p5_dR_Min0p3,0,1,1,1,1,1,1,1,1
241,L1_LooseIsoEG24er2p1_HTT100er,0,0,0,0,0,0,0,0,0
242,L1_LooseIsoEG26er2p1_HTT100er,0,0,1,1,1,1,1,1,1
243,L1_LooseIsoEG28er2p1_HTT100er,0,1,1,1,1,1,1,1,1
244,L1_LooseIsoEG30er2p1_HTT100er,0,1,1,1,1,1,1,1,1
247,L1_DoubleEG8er2p5_HTT260er,0,0,0,0,0,0,0,0,0
248,L1_DoubleEG8er2p5_HTT280er,0,0,0,0,0,0,0,0,0
249,L1_DoubleEG8er2p5_HTT300er,0,1,1,1,1,1,1,1,1
250,L1_DoubleEG8er2p5_HTT320er,0,1,1,1,1,1,1,1,1
251,L1_DoubleEG8er2p5_HTT340er,0,1,1,1,1,1,1,1,1
257,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,0,1,1,1,1,1,1,1,1
258,L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,0,1,1,1,1,1,1,1,1
259,L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3,0,1,1,1,1,1,1,1,1
262,L1_SingleIsoTau32er2p1,0,0,0,0,0,0,0,0,0
263,L1_SingleTau70er2p1,0,0,0,0,0,0,0,0,0
264,L1_SingleTau120er2p1,0,1,1,1,1,1,1,1,1
265,L1_SingleTau130er2p1,0,1,1,1,1,1,1,1,1
267,L1_DoubleTau70er2p1,0,1,1,1,1,1,1,1,1
268,L1_DoubleIsoTau28er2p1,0,0,0,0,0,0,0,0,0
269,L1_DoubleIsoTau30er2p1,0,0,0,1,1,1,1,1,1
270,L1_DoubleIsoTau32er2p1,0,0,1,1,1,1,1,1,1
271,L1_DoubleIsoTau34er2p1,0,1,1,1,1,1,1,1,1
272,L1_DoubleIsoTau35er2p1,0,0,0,0,0,0,0,0,0
273,L1_DoubleIsoTau36er2p1,0,1,1,1,1,1,1,1,1
274,L1_DoubleIsoTau28er2p1_Mass_Max90,0,0,0,0,0,0,0,0,0
275,L1_DoubleIsoTau28er2p1_Mass_Max80,0,0,0,1,1,1,1,1,1
276,L1_DoubleIsoTau30er2p1_Mass_Max90,0,0,0,0,0,0,0,0,0
277,L1_DoubleIsoTau30er2p1_Mass_Max80,0,0,0,1,1,1,1,1,1
279,L1_Mu18er2p1_Tau24er2p1,0,1,1,1,1,1,1,1,1
280,L1_Mu18er2p1_Tau26er2p1,0,1,1,1,1,1,1,1,1
281,L1_Mu18er2p1_Tau26er2p1_Jet55,0,0,0,0,0,0,0,0,0
282,L1_Mu18er2p1_Tau26er2p1_Jet70,0,0,0,0,0,0,0,0,0
283,L1_DoubleIsoTau26er2p1_Jet55_RmOvlp_dR0p5,0,0,0,0,0,0,0,0,0
284,L1_DoubleIsoTau26er2p1_Jet70_RmOvlp_dR0p5,0,0,0,0,0,0,0,0,0
285,L1_Mu22er2p1_IsoTau28er2p1,0,0,0,1,1,1,1,1,1
286,L1_Mu22er2p1_IsoTau30er2p1,0,0,0,1,1,1,1,1,1
287,L1_Mu22er2p1_IsoTau32er2p1,0,1,1,1,1,1,1,1,1
288,L1_Mu22er2p1_IsoTau34er2p1,0,1,1,1,1,1,1,1,1
289,L1_Mu22er2p1_IsoTau36er2p1,0,1,1,1,1,1,1,1,1
290,L1_Mu22er2p1_IsoTau40er2p1,0,1,1,1,1,1,1,1,1
291,L1_Mu22er2p1_Tau70er2p1,0,1,1,1,1,1,1,1,1
298,L1_IsoTau52er2p1_QuadJet36er2p5,0,190,190,190,190,190,190,190,190
309,L1_SingleJet35,0,159000,64000,64000,64000,64000,64000,64000,64000
310,L1_SingleJet60,0,17000,17000,17000,17000,17000,17000,17000,17000
311,L1_SingleJet90,0,1500,1500,1200,1050,900,750,600,375
312,L1_SingleJet120,0,350,350,280,245,210,175,140,88
313,L1_SingleJet180,0,1,1,1,1,1,1,1,1
314,L1_SingleJet200,0,1,1,1,1,1,1,1,1
316,L1_SingleJet35er2p5,0,0,0,0,0,0,0,0,0
317,L1_SingleJet60er2p5,0,0,0,0,0,0,0,0,0
318,L1_SingleJet90er2p5,0,0,0,0,0,0,0,0,0
319,L1_SingleJet120er2p5,0,0,0,0,0,0,0,0,0
320,L1_SingleJet140er2p5,0,0,0,0,0,0,0,0,0
321,L1_SingleJet160er2p5,0,0,0,0,0,0,0,0,0
322,L1_SingleJet180er2p5,0,1,1,1,1,1,1,1,1
324,L1_SingleJet35_FWD3p0,0,103000,103000,103000,103000,103000,103000,103000,103000
325,L1_SingleJet60_FWD3p0,0,770,770,770,770,770,770,770,770
326,L1_SingleJet90_FWD3p0,0,250,250,250,250,250,250,250,250
327,L1_SingleJet120_FWD3p0,0,40,40,40,40,40,40,40,40
329,L1_SingleJet8erHE,0,0,0,0,0,0,0,0,0
330,L1_SingleJet10erHE,0,0,0,0,0,0,0,0,0
331,L1_SingleJet12erHE,0,0,0,0,0,0,0,0,0
332,L1_SingleJet140er2p5_ETMHF70,0,0,0,0,0,0,0,0,0
333,L1_SingleJet140er2p5_ETMHF80,0,0,0,0,0,0,0,0,0
334,L1_SingleJet140er2p5_ETMHF90,0,0,0,0,0,0,0,0,0
335,L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1,0,0,0,0,0,0,0,0,0
336,L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6,0,0,0,0,0,0,0,0,0
337,L1_ETMHF90_SingleJet80er2p5_dPhi_Min2p1,0,0,0,0,0,0,0,0,0
338,L1_ETMHF90_SingleJet80er2p5_dPhi_Min2p6,0,0,0,0,0,0,0,0,0
339,L1_DoubleLLPJet40,0,0,0,0,0,0,0,0,0
340,L1_DoubleJet40er2p5,0,8400,8400,8400,8400,8400,8400,8400,8400
341,L1_DoubleJet100er2p5,0,170,170,170,170,170,170,170,170
342,L1_DoubleJet120er2p5,0,70,70,70,70,70,70,70,70
343,L1_DoubleJet150er2p5,0,1,1,1,1,1,1,1,1
345,L1_DoubleJet100er2p3_dEta_Max1p6,0,0,0,0,0,0,0,0,0
346,L1_DoubleJet112er2p3_dEta_Max1p6,0,1,1,1,1,1,1,1,1
348,L1_DoubleJet30er2p5_Mass_Min150_dEta_Max1p5,0,0,0,0,0,0,0,0,0
349,L1_DoubleJet30er2p5_Mass_Min200_dEta_Max1p5,0,0,0,0,0,0,0,0,0
350,L1_DoubleJet30er2p5_Mass_Min250_dEta_Max1p5,0,0,0,0,0,0,0,0,0
351,L1_DoubleJet30er2p5_Mass_Min300_dEta_Max1p5,0,1,1,1,1,1,1,1,1
352,L1_DoubleJet30er2p5_Mass_Min330_dEta_Max1p5,0,1,1,1,1,1,1,1,1
353,L1_DoubleJet30er2p5_Mass_Min360_dEta_Max1p5,0,1,1,1,1,1,1,1,1
355,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,0,0,0,0,0,0,0,0
356,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,0,0,0,0,0,0,0,0,0
357,L1_DoubleJet_110_35_DoubleJet35_Mass_Min620,0,0,1,1,1,1,1,1,1
358,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620,0,1,1,1,1,1,1,1,1
359,L1_DoubleJet_120_45_DoubleJet45_Mass_Min620,0,1,1,1,1,1,1,1,1
360,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28,0,1,1,1,1,1,1,1,1
361,L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28,0,1,1,1,1,1,1,1,1
362,L1_DoubleJet35_Mass_Min450_IsoTau45er2p1_RmOvlp_dR0p5,0,0,0,0,0,0,0,0,0
363,L1_DoubleJet35_Mass_Min450_IsoTau45_RmOvlp,0,0,0,0,0,0,0,0,0
364,L1_DoubleJet_80_30_Mass_Min420_IsoTau40_RmOvlp,0,0,0,0,0,0,0,0,0
365,L1_DoubleJet_80_30_Mass_Min420_Mu8,0,0,0,0,0,0,0,0,0
366,L1_DoubleJet_80_30_Mass_Min420_DoubleMu0_SQ,0,0,0,0,0,0,0,0,0
372,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,0,0,1,1,1,1,1,1,1
373,L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5,0,1,1,1,1,1,1,1,1
374,L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,0,1,1,1,1,1,1,1,1
376,L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0,0,1,1,1,1,1,1,1,1
382,L1_QuadJet60er2p5,0,0,0,0,0,0,0,0,0
384,L1_HTT280er_QuadJet_70_55_40_35_er2p5,0,0,0,0,0,0,0,0,0
385,L1_HTT320er_QuadJet_70_55_40_40_er2p5,0,0,1,1,1,1,1,1,1
386,L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3,0,1,1,1,1,1,1,1,1
387,L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3,0,1,1,1,1,1,1,1,1
388,L1_HTT120_SingleLLPJet40,0,0,0,0,0,0,0,0,0
389,L1_HTT160_SingleLLPJet50,0,0,0,0,0,0,0,0,0
390,L1_HTT200_SingleLLPJet60,0,0,0,0,0,0,0,0,0
391,L1_HTT240_SingleLLPJet70,0,0,0,0,0,0,0,0,0
398,L1_HTT120er,0,11400,11400,11400,11400,11400,11400,11400,11400
399,L1_HTT160er,0,4100,4100,4100,4100,4100,4100,4100,4100
400,L1_HTT200er,0,1600,1600,1600,1600,1600,1600,1600,1600
401,L1_HTT255er,0,500,500,500,500,500,500,500,500
402,L1_HTT280er,0,0,0,0,0,0,0,0,0
403,L1_HTT320er,0,0,0,0,0,0,0,0,0
404,L1_HTT360er,0,1,1,1,1,1,1,1,1
405,L1_HTT400er,0,1,1,1,1,1,1,1,1
406,L1_HTT450er,0,1,1,1,1,1,1,1,1
410,L1_ETT1200,0,0,0,0,0,0,0,0,0
411,L1_ETT1600,0,0,0,0,0,0,0,0,0
412,L1_ETT2000,0,1,1,1,1,1,1,1,1
416,L1_ETM120,0,0,0,0,0,0,0,0,0
417,L1_ETM150,0,1,1,1,1,1,1,1,1
421,L1_ETMHF100,0,0,1,1,1,1,1,1,1
422,L1_ETMHF110,0,0,1,1,1,1,1,1,1
423,L1_ETMHF120,0,0,1,1,1,1,1,1,1
